system:index,B11,B12,B5,B6,B7,B8,Blue,Green,MSK_CLDPRB,MSK_SNWPRB,Red,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,cirrus,cirrus_scl,class,cloud_shadow,dark_pixel,date,hi_prob_cloud,low_prob_cloud,med_prob_cloud,mission,opaque,snow_ice,system:time_start,vol_init,water,.geo
00000000000000000b75,2,12,0.00325,0.0034,0.0042,0.00325,0.02075,0.0168,0,0,0.00375,0.02485,2e-4,0.0012,0.02075,0.0168,0.00375,0.00325,0.0034,0.0042,0.00325,0.00295,7.5e-4,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.27421990364545,46.66880893413085]}"
00000000000000000b76,2,12,0.0018,0.0028,0.003,0.0017,0.0194,0.0186,0,0,0.0016,0.0216,2e-4,0.0012,0.0194,0.0186,0.0016,0.0018,0.0028,0.003,0.0017,0.0034,1e-4,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.50081358277734,46.61506784823472]}"
00000000000000000b77,11,1,0.0026,0.0025,0.0046,0.0033,0.0214,0.0205,0,0,0.0027,0.021,0.0011,1e-4,0.0214,0.0205,0.0027,0.0026,0.0025,0.0046,0.0033,0.0027,1e-4,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.46442285908017,46.60091466149108]}"
00000000000000000b79,877,694,0.0942,0.0823,0.0838,0.06430000000000001,0.0492,0.0661,0,0,0.0781,0.0426,0.0877,0.0694,0.0492,0.0661,0.0781,0.0942,0.0823,0.0838,0.06430000000000001,0.0829,0.1235,0,0,shorelineContamination,0,1,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,0,"{""type"":""Point"",""coordinates"":[-90.43478321437792,46.562245337155595]}"
00000000000000000b7a,1756,1445,0.15910000000000002,0.151,0.149,0.1671,0.101,0.1181,9,0,0.16140000000000002,0.0598,0.1756,0.14450000000000002,0.101,0.1181,0.16140000000000002,0.15910000000000002,0.151,0.149,0.1671,0.1689,0.157,0,0,shorelineContamination,0,0,2020-06-27,0,1,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,0,"{""type"":""Point"",""coordinates"":[-90.43563936178018,46.56235235558089]}"
00000000000000000b7b,2409,1973,0.2408,0.2405,0.2499,0.2501,0.1396,0.1661,3,0,0.2258,0.08020000000000001,0.2409,0.1973,0.1396,0.1661,0.2258,0.2408,0.2405,0.2499,0.2501,0.2515,0.2181,0,0,shorelineContamination,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.4367585961446,46.56258868793672]}"
00000000000000000b7c,260,226,0.0162,0.0055,0.0031,0.0019,0.0225,0.034,0,0,0.016,0.0245,0.026,0.0226,0.0225,0.034,0.016,0.0162,0.0055,0.0031,0.0019,0.0132,0.0028,0,0,shorelineContamination,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.43798038983324,46.56352955825899]}"
00000000000000000b7d,2472,1930,0.2064,0.1992,0.1936,0.2314,0.1333,0.1535,0,0,0.2037,0.0734,0.2472,0.193,0.1333,0.1535,0.2037,0.2064,0.1992,0.1936,0.2314,0.2347,0.1854,0,0,shorelineContamination,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,0,"{""type"":""Point"",""coordinates"":[-90.43608973098658,46.56241032389458]}"
00000000000000000b7e,1454,1101,0.2197,0.2242,0.2056,0.1913,0.06380000000000001,0.08070000000000001,15,0,0.1985,0.0406,0.1454,0.1101,0.06380000000000001,0.08070000000000001,0.1985,0.2197,0.2242,0.2056,0.1913,0.1812,0.0479,0,0,other,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.13275492272487,47.26782673324656]}"
00000000000000000b7f,1278,936,0.2258,0.2238,0.2034,0.1976,0.0809,0.0889,35,0,0.205,0.0397,0.1278,0.0936,0.0809,0.0889,0.205,0.2258,0.2238,0.2034,0.1976,0.17400000000000002,0.0531,0,0,other,0,0,2020-06-27,0,0,1,SEN2,0,0,2020-06-27T00:00:00Z,BJM,0,"{""type"":""Point"",""coordinates"":[-90.13404360292931,47.26759485999178]}"
00000000000000000b80,1382,1044,0.23,0.2288,0.2109,0.207,0.0888,0.1005,39,0,0.2134,0.0403,0.13820000000000002,0.1044,0.0888,0.1005,0.2134,0.23,0.2288,0.2109,0.207,0.1791,0.0585,0,0,other,0,0,2020-06-27,0,0,1,SEN2,0,0,2020-06-27T00:00:00Z,BJM,0,"{""type"":""Point"",""coordinates"":[-90.13164014746151,47.267942669873946]}"
000000000000000002d3,3,6,0.0011,5e-4,3.0000000000000003e-4,1e-4,0.0154,0.0099,0,0,2e-4,0.0223,3.0000000000000003e-4,6.000000000000001e-4,0.0154,0.0099,2e-4,0.0011,5e-4,3.0000000000000003e-4,1e-4,5e-4,1e-4,0,0,openWater,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.44472255062605,46.787550336083065]}"
000000000000000002d6,1,9,6.000000000000001e-4,7e-4,3.0000000000000003e-4,1e-4,0.0142,0.008,0,0,6.000000000000001e-4,0.0212,1e-4,9.000000000000001e-4,0.0142,0.008,6.000000000000001e-4,6.000000000000001e-4,7e-4,3.0000000000000003e-4,1e-4,3.0000000000000003e-4,1e-4,0,0,openWater,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.39116428787311,46.81246333366866]}"
000000000000000002d8,1,2,1e-4,1e-4,1e-4,1e-4,0.0116,0.0054,0,0,1e-4,0.0188,1e-4,2e-4,0.0116,0.0054,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,openWater,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.19000532115005,47.2377367193379]}"
000000000000000002d9,1,4,1e-4,1e-4,1e-4,1e-4,0.0114,0.0043,0,0,1e-4,0.0177,1e-4,4e-4,0.0114,0.0043,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,openWater,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.15258454510955,47.15539050018393]}"
000000000000000002da,1,1,1e-4,1e-4,1e-4,1e-4,0.0121,0.0061,0,0,1e-4,0.0189,1e-4,1e-4,0.0121,0.0061,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,openWater,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.19378217974233,47.1058721829854]}"
000000000000000002dc,63,36,0.0115,1e-4,1e-4,1e-4,0.0011,0.0046,0,0,0.0117,0.0162,0.0063,0.0036,0.0011,0.0046,0.0117,0.0115,1e-4,1e-4,1e-4,1e-4,0.0378,0,0,darkNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.41892665103187,46.566347710124774]}"
000000000000000002dd,31,27,0.0026,1e-4,1e-4,1e-4,0.0041,0.0094,0,0,0.0075,0.0066,0.0031,0.0027,0.0041,0.0094,0.0075,0.0026,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,darkNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.41948403866354,46.566526074166916]}"
000000000000000002de,13,21,6.000000000000001e-4,1e-4,1e-4,1e-4,0.0046,0.011,0,0,0.0038,0.0101,0.0013,0.0021,0.0046,0.011,0.0038,6.000000000000001e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,darkNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.41991657146573,46.567645308531326]}"
000000000000000002df,3,16,5e-4,1e-4,1e-4,1e-4,0.0063,0.0103,0,0,0.0036,0.0086,3.0000000000000003e-4,0.0016,0.0063,0.0103,0.0036,5e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,darkNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.41931459282351,46.568162564253534]}"
000000000000000002e0,12,15,3.0000000000000003e-4,1e-4,1e-4,1e-4,0.0044,0.0083,0,0,0.0036,0.0065,0.0012,0.0015,0.0044,0.0083,0.0036,3.0000000000000003e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,darkNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.41856100474548,46.56785488628083]}"
000000000000000002e2,12,11,3.0000000000000003e-4,1e-4,1e-4,1e-4,0.0244,0.0324,0,0,0.0048,0.0229,0.0012,0.0011,0.0244,0.0324,0.0048,3.0000000000000003e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.49290759660958,46.58599896846731]}"
000000000000000002e3,23,20,0.0044,1e-4,1e-4,1e-4,0.031,0.0456,0,0,0.0141,0.0266,0.0023,0.002,0.031,0.0456,0.0141,0.0044,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.50132192029744,46.589124798305775]}"
000000000000000002e4,41,24,0.0041,1e-4,1e-4,1e-4,0.0315,0.0426,0,0,0.0127,0.0355,0.0041,0.0024,0.0315,0.0426,0.0127,0.0041,1e-4,1e-4,1e-4,1e-4,0.0142,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.53153232993454,46.5848217657892]}"
000000000000000002e5,14,18,1e-4,1e-4,1e-4,1e-4,0.0225,0.0308,0,0,0.0062,0.0203,0.0014,0.0018,0.0225,0.0308,0.0062,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.44093677383167,46.564581906107605]}"
000000000000000002ea,184,147,0.0156,1e-4,0.0028,1e-4,0.0238,0.0416,0,0,0.0234,0.0393,0.0184,0.0147,0.0238,0.0416,0.0234,0.0156,1e-4,0.0028,1e-4,1e-4,0.0448,0,0,shorelineContamination,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,ANK,1,"{""type"":""Point"",""coordinates"":[-90.43695479659094,46.56274921557464]}"
00000000000000000b65,1,1,1e-4,1e-4,1e-4,1e-4,0.0105,0.0048,0,0,1e-4,0.0174,1e-4,1e-4,0.0105,0.0048,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,openWater,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.14656029958634,47.110545320889415]}"
00000000000000000b66,1,1,1e-4,1e-4,1e-4,1e-4,0.0127,0.0059,0,0,1e-4,0.0183,1e-4,1e-4,0.0127,0.0059,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,openWater,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.15892092770649,46.97906872632856]}"
00000000000000000b6d,35,38,0.0259,1e-4,1e-4,1e-4,0.0363,0.058,0,0,0.0408,0.032,0.0035,0.0038,0.0363,0.058,0.0408,0.0259,1e-4,1e-4,1e-4,1e-4,0.0068,0,0,lightNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.50281126004928,46.588924138758365]}"
00000000000000000b6e,68,63,0.0328,1e-4,1e-4,1e-4,0.042,0.0618,0,0,0.0492,0.0383,0.0068,0.0063,0.042,0.0618,0.0492,0.0328,1e-4,1e-4,1e-4,1e-4,0.0541,0,0,lightNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.49730872934934,46.5856556176862]}"
00000000000000000b71,58,39,0.0175,1e-4,1e-4,1e-4,0.031,0.0499,0,0,0.0311,0.0277,0.0058,0.0039,0.031,0.0499,0.0311,0.0175,1e-4,1e-4,1e-4,1e-4,0.0076,0,0,lightNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.51608154478434,46.58865213359411]}"
00000000000000000b72,63,36,0.0115,1e-4,1e-4,1e-4,0.0011,0.0046,0,0,0.0117,0.0162,0.0063,0.0036,0.0011,0.0046,0.0117,0.0115,1e-4,1e-4,1e-4,1e-4,0.0378,0,0,darkNearShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.41884192811185,46.56637892383215]}"
00000000000000000b78,22,15,0.0043,1e-4,1e-4,1e-4,0.0294,0.0444,0,0,0.013,0.0271,0.0022,0.0015,0.0294,0.0444,0.013,0.0043,1e-4,1e-4,1e-4,1e-4,1e-4,0,0,offShoreSediment,0,0,2020-06-27,0,0,0,SEN2,0,0,2020-06-27T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.49934653853076,46.58803677764873]}"
00000000000000000b39,19,18,0.00465,0.0053,0.00455,0.00425,0.02475,0.01475,0,0,0.0065,0.02765,0.0019,0.0018,0.02475,0.01475,0.0065,0.00465,0.0053,0.00455,0.00425,0.00485,0.0021,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.39920404707247,46.83880324359137]}"
00000000000000000b3a,23,21.5,0.00665,0.0056,0.0051,0.0037,0.02325,0.01555,0,0,0.00595,0.0251,0.0023,0.00215,0.02325,0.01555,0.00595,0.00665,0.0056,0.0051,0.0037,0.00425,0.0071,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.17673057731395,46.84584862325582]}"
00000000000000000b3b,22,22,0.0055,0.0056,0.0058,0.0049,0.0266,0.0167,0,0,0.0077,0.0271,0.0022,0.0022,0.0266,0.0167,0.0077,0.0055,0.0056,0.0058,0.0049,0.0048,0.0031,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.41980063483834,46.79557225887821]}"
00000000000000000b3c,26,23,0.0071,0.0052,0.006,0.0052,0.0265,0.0159,0,0,0.0072,0.0271,0.0026,0.0023,0.0265,0.0159,0.0072,0.0071,0.0052,0.006,0.0052,0.0043,0.0076,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.15887633669595,46.814844493631206]}"
00000000000000000b3d,18,20,0.0058,0.006,0.0059,0.0048,0.0266,0.0159,0,0,0.0067,0.027,0.0018,0.002,0.0266,0.0159,0.0067,0.0058,0.006,0.0059,0.0048,0.0048,0.0029,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.44452189107864,46.75277826606829]}"
00000000000000000b3e,30,20,0.0076,0.0073,0.0058,0.0051,0.0259,0.0166,0,0,0.0076,0.0277,0.003,0.002,0.0259,0.0166,0.0076,0.0076,0.0073,0.0058,0.0051,0.005,0.0073,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.19801386664204,46.78052725192388]}"
00000000000000000b3f,20.5,22,0.0049,0.00405,0.0048,0.0042,0.02455,0.0143,0,0,0.0058,0.02665,0.002,0.00215,0.0246,0.014175,0.005575,0.004925,0.00405,0.004675,0.004025,0.0039,0.00225,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.32455423633674,46.920128328604115]}"
00000000000000000b40,18,12,0.0044,0.0037,0.0034,0.0029,0.0215,0.0133,0,0,0.0047,0.024,0.0018,0.0012,0.0215,0.0133,0.0047,0.0044,0.0037,0.0034,0.0029,0.0037,0.0055,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.1473986105844,47.01384525544439]}"
00000000000000000b41,21.5,21,0.00425,0.00305,0.0033,0.00355,0.0235,0.0134,0,0,0.0051,0.024,0.00215,0.0021,0.0235,0.0134,0.0051,0.00425,0.00305,0.0033,0.00355,0.0027,7.5e-4,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.31219360821659,47.07467185291444]}"
00000000000000000b42,15,14,0.0044,0.0034,0.0036,0.002,0.0224,0.0133,0,0,0.0046,0.0238,0.0015,0.0014,0.0224,0.0133,0.0046,0.0044,0.0034,0.0036,0.002,0.0014,0.0027,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.1982100670884,47.161584191547156]}"
00000000000000000b43,11,17,0.0047,0.0031,0.0037,0.0029,0.0219,0.0127,0,0,0.004,0.0238,0.0011,0.0017,0.0219,0.0127,0.004,0.0047,0.0031,0.0037,0.0029,0.0022,0.0027,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.21881111395533,47.26699288134956]}"
00000000000000000b44,19,25,0.0053,0.00305,0.00305,0.00325,0.02355,0.0135,0,0,0.0056,0.02405,0.0019,0.0025,0.02355,0.0135,0.0056,0.0053,0.00305,0.00305,0.00325,0.0033,4.5e-4,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.2778629892061,47.1765221800762]}"
00000000000000000b45,21,19,0.0046,0.0035,0.0054,0.0035,0.0231,0.0125,0,0,0.0054,0.0238,0.0021,0.0019,0.0231,0.0125,0.0054,0.0046,0.0035,0.0054,0.0035,0.003,0.0043,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.1419094571876,47.08870018482858]}"
00000000000000000b46,25.5,18.5,0.00555,0.0048,0.0044,0.0041,0.0251,0.01465,0,0,0.00605,0.025,0.00255,0.00185,0.0251,0.01465,0.00605,0.00555,0.0048,0.0044,0.0041,0.0038,0.0013,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.34240847695473,46.979189122057]}"
00000000000000000b47,24,31,0.0052,0.0048,0.0055,0.0046,0.023,0.0143,0,0,0.0058,0.0238,0.0024,0.0031,0.023,0.0143,0.0058,0.0052,0.0048,0.0055,0.0046,0.0034,0.0065,0,0,openWater,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.1419094571876,46.95107448991502]}"
00000000000000000b48,48,35,0.05,0.0155,0.0156,0.0138,0.0458,0.0688,0,0,0.0655,0.0367,0.0048,0.0035,0.0458,0.0688,0.0655,0.05,0.0155,0.0156,0.0138,0.0098,0.0049,0,0,lightNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.52177135772854,46.589370048863714]}"
00000000000000000b49,70,61,0.0526,0.0206,0.0193,0.017,0.0522,0.078,0,0,0.0708,0.0417,0.0068,0.0057,0.0514,0.0765,0.0704,0.0529,0.0206,0.0201,0.0169,0.0126,0.0061,0,0,lightNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.48658013221474,46.5835865947974]}"
00000000000000000b4a,72,36,0.0635,0.0248,0.024,0.021,0.0503,0.0791,0,0,0.08080000000000001,0.0395,0.0072,0.0036,0.0503,0.0791,0.08080000000000001,0.0635,0.0248,0.024,0.021,0.0173,0.016,0,0,lightNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.51435141357561,46.58945477178373]}"
00000000000000000b4b,147,92,0.07740000000000001,0.0353,0.0319,0.0299,0.0572,0.0863,0,0,0.0963,0.0484,0.0147,0.0092,0.0572,0.0863,0.0963,0.07740000000000001,0.0353,0.0319,0.0299,0.0247,0.08420000000000001,0,0,lightNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.53126032477029,46.58426437815752]}"
00000000000000000b4c,63,36,0.0521,0.0194,0.0183,0.0173,0.0471,0.07390000000000001,0,0,0.07,0.0381,0.0063,0.0036,0.0471,0.07390000000000001,0.07,0.0521,0.0194,0.0183,0.0173,0.013,0.0063,0,0,lightNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.46789649880081,46.57280002934912]}"
00000000000000000b4d,73,56,0.0279,0.0107,0.0127,0.0123,0.0237,0.0382,0,0,0.036,0.0198,0.0073,0.0056,0.0237,0.0382,0.036,0.0279,0.0107,0.0127,0.0123,0.0098,0.0072,0,0,darkNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.41882855080868,46.56713251191018]}"
00000000000000000b4e,81,76,0.033,0.0162,0.0162,0.0149,0.0322,0.045,0,0,0.042,0.0236,0.0081,0.0076,0.0322,0.045,0.042,0.033,0.0162,0.0162,0.0149,0.0119,0.0095,0,0,darkNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.41904258765925,46.56919707569792]}"
00000000000000000b4f,133,125,0.0401,0.0214,0.0222,0.0214,0.0393,0.0548,0,0,0.0502,0.0336,0.0133,0.0125,0.0393,0.0548,0.0502,0.0401,0.0214,0.0222,0.0214,0.0191,0.0138,0,0,darkNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.41934134742984,46.57034752376972]}"
00000000000000000b50,90,77,0.0238,0.0125,0.0161,0.0143,0.0199,0.021,0,0,0.0243,0.0238,0.009,0.0077,0.0199,0.021,0.0243,0.0238,0.0125,0.0161,0.0143,0.0152,0.0374,0,0,darkNearShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.41873936878761,46.566454728550056]}"
00000000000000000b51,53,53,0.0356,0.0169,0.017,0.0155,0.0453,0.06620000000000001,0,0,0.0502,0.0371,0.0053,0.0053,0.0453,0.06620000000000001,0.0502,0.0356,0.0169,0.017,0.0155,0.0117,0.0091,0,0,offShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.4394875659893,46.57988108182198]}"
00000000000000000b52,74,65,0.0201,0.013,0.0141,0.0136,0.0419,0.0533,0,0,0.028,0.0353,0.0074,0.0065,0.0419,0.0533,0.028,0.0201,0.013,0.0141,0.0136,0.0111,0.0092,0,0,offShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.4810285514032,46.624935838865994]}"
00000000000000000b53,92,82,0.02925,0.01725,0.018,0.01645,0.0445,0.06165,0,0,0.0391,0.03735000000000001,0.0092,0.0082,0.0445,0.06165,0.03909999999999999,0.02925,0.01725,0.018,0.01645,0.0149,0.0128,0,0,offShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.37631548136514,46.602056191360774]}"
00000000000000000b54,65,63,0.0255,0.0154,0.0149,0.0146,0.0432,0.0563,0,0,0.0329,0.0345,0.0065,0.0063,0.0432,0.0563,0.0329,0.0255,0.0154,0.0149,0.0146,0.0123,0.0102,0,0,offShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.41374071650671,46.59403872766667]}"
00000000000000000b55,54,53,0.0222,0.0115,0.013,0.0108,0.0441,0.0554,0,0,0.0294,0.0414,0.0054,0.0053,0.0441,0.0554,0.0294,0.0222,0.0115,0.013,0.0108,0.0095,0.0065,0,0,offShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.51502027873363,46.62375417708685]}"
00000000000000000b56,86,86,0.0322,0.017,0.0182,0.0164,0.0477,0.0664,0,0,0.0448,0.0397,0.0086,0.0086,0.0477,0.0664,0.0448,0.0322,0.017,0.0182,0.0164,0.0132,0.011,0,0,offShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.48240195452766,46.611964313901524]}"
00000000000000000b57,57,55,0.01775,0.01165,0.0127,0.0112,0.0374,0.044,0,0,0.02215,0.0325,0.0057,0.0055,0.0374,0.044,0.02215,0.01775,0.01165,0.0127,0.0112,0.01005,0.01065,0,0,offShoreSediment,0,0,2019-06-08,0,0,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,1,"{""type"":""Point"",""coordinates"":[-90.28742776096574,46.64854231984294]}"
00000000000000000b58,1771,1446,0.1834,0.1829,0.191,0.1959,0.1106,0.1293,16,0,0.169,0.0718,0.1771,0.1446,0.1106,0.1293,0.169,0.1834,0.1829,0.191,0.1959,0.1896,0.1632,0,0,shorelineContamination,0,0,2019-06-08,0,1,0,SEN2,0,0,2019-06-08T00:00:00Z,BJM,0,"{""type"":""Point"",""coordinates"":[-90.4357998894181,46.562321141873504]}"
